-14.4405	-13.6907
-15.3653	-13.5806
-15.7569	-13.2703
-15.2535	-12.8902
-14.5	-11.4754
-12.3388	-10.7322
-8.81821	-11.3213
-9.26058	-10.8246
-8.26828	-10.9757
-8.17254	-10.705
-7.88088	-10.7669
-8.08596	-9.50145
-7.45192	-9.23929
-7.54534	-9.15605
-6.06564	-8.61358
-6.64072	-8.0612
-9.14646	-2.14264
-14.5779	3.70684
-8.11913	-0.60789
-22.7011	-5.25427
-19.5546	1.88393
-15.8799	3.66313
-15.8582	-2.49721
-14.4864	0.285591
-16.8741	-0.200786
-18.1309	1.0176
-19.0013	-7.05274
-13.7896	-9.79036
-19.1616	-16.2597
-19.1926	-19.2945
-18.3827	-20.745
-17.5923	-22.1984
-16.73	-24.0475
-14.992	-24.829
-12.8541	-25.1157
-10.5003	-19.8403
-13.1034	-8.60945
-21.7465	-5.76155
-27.6198	-9.30117
-30.159	-6.72221
-30.0254	-13.0496
-27.692	-6.93389
-28.4814	-7.30205
-28.7884	-7.55981
-13.8887	-7.75985
-18.3324	-4.83559
-20.0826	-2.292
-19.6952	-0.678029
-18.2523	0.676044
-13.6496	2.47371
-9.59156	-5.31447
-11.9146	-3.58108
-16.5116	-7.40826
-19.8868	-6.33004
-21.6011	-7.89541
-22.7054	-14.6085
-19.6502	-9.40102
-16.399	-16.5777
-14.7797	-20.8527
-14.6182	-23.0226
-14.298	-24.1431
-12.6977	-21.3619
-10.28	-16.5138
-11.2213	-12.1279
-11.7562	-10.5505
-11.3268	-11.5498
-9.78362	-11.2752
-10.4462	-10.3998
-10.0089	-10.2085
-9.85307	-10.0213
-8.7288	-12.4045
-8.12785	-12.4736
-6.44491	-14.1898
-7.97021	-12.4433
-7.70269	-12.9831
-7.78914	-12.3028
-8.36682	-11.7404
-7.959	-10.1138
-8.18365	-4.23584
-7.57566	-3.07604
-6.73846	-2.42674
-5.03999	-1.87242
-5.99585	-4.69881
-5.9216	-4.27804
-6.5361	-1.65748
-7.19741	-4.25484
-11.1925	-0.312794
-10.4291	-4.70865
-13.7632	-4.01266
-32.6826	-9.35671
-28.6944	-1.62884
-24.4005	-7.97762
-21.355	-7.7698
-18.3596	-4.33303
-10.7749	-0.0457367
-16.4747	-2.78904
-14.984	-7.27046
-13.3031	-11.9755
-14.3255	-10.6684
-15.3657	-9.43411
-15.1205	-6.91201
-12.4945	-1.1102
-12.3685	-2.90338
-14.6877	-5.80383
-17.5961	-10.2409
-18.9007	-9.59182
-18.2456	-10.2529
-20.2919	-12.4335
-19.014	-12.3718
-18.1241	-9.18712
-25.7696	-14.1513
-21.6961	-11.9669
-19.8198	-11.9391
-13.7724	-15.4281
-13.851	-19.3014
-14.2292	-20.6564
-14.6793	-20.3916
-12.9794	-21.408
-9.21357	-21.2461
-8.59405	-14.925
-10.5231	-6.40876
-19.6646	-4.49867
-25.9657	-11.525
-25.0216	-10.8086
-24.9562	-8.77155
-24.0802	-10.582
-24.6748	-10.5396
-22.0506	-10.0713
-24.6876	-8.24105
-23.9383	-8.41666
-25.8469	-7.61864
-24.2302	-2.02885
-25.7547	-2.5625
-25.6475	-5.42669
-20.363	-5.94497
-11.6289	-10.6257
-12.2405	-8.55295
-19.3707	-11.9668
-14.3426	-4.3248
-7.87857	-15.4209
-7.37661	-17.4936
-5.86606	-17.9097
-5.13406	-16.3986
-5.85963	-14.5903
-4.45171	-15.7224
-3.83881	-15.1234
-4.92911	-14.8144
-5.30121	-15.4244
-6.6988	-16.083
-8.21786	-18.0166
-9.78172	-19.9166
-11.6069	-21.4059
-13.8458	-21.8406
-14.2296	-23.452
-14.6125	-24.067
-10.8425	-19.5749
-12.4478	-23.8786
-11.2334	-21.108
-11.84	-21.4078
-11.3808	-21.3083
-11.1549	-22.0457
-10.9013	-20.1413
-11.0503	-18.3535
-10.507	-15.0414
-10.9329	-13.6161
-13.7034	-12.4178
-17.8602	-15.2045
-19.7215	-14.7993
-16.2169	-11.0902
-17.3715	-12.9789
-20.4659	-13.0928
-18.4454	-13.419
-21.2334	-11.8305
-24.1406	-11.5164
-24.0447	-12.9491
-25.6307	-9.25088
-27.3553	-9.2157
-28.5788	-9.55029
-26.4664	-10.4645
-27.5941	-11.1043
-26.2543	-12.4066
-26.2283	-9.90095
-30.0431	-11.0305
-28.0064	-8.41103
-25.9012	-11.2991
-22.792	-9.36505
-23.8122	-7.76453
-24.2967	-9.18012
-24.7132	-8.28177
-21.6057	-8.2423
-21.7576	-13.9289
-22.4845	-13.2067
-24.3777	-13.9584
-21.5215	-10.0839
-22.2843	-13.0746
-20.7182	-9.41945
-22.1138	-8.71171
-21.3962	-12.3082
-21.6906	-11.8535
-23.2119	-10.7511
-20.2945	-12.0987
-21.3551	-10.9548
-17.0754	-7.53493
-22.363	-12.3357
-23.7333	-14.2981
-21.8916	-10.7221
-22.2625	-11.3443
-22.5052	-12.5048
-20.6014	-8.40806
-21.7252	-12.338
-22.634	-13.5198
-24.3815	-11.7073
-21.5292	-12.1955
-16.1084	-6.20702
-6.72068	-3.87493
-4.85667	-3.30981
-6.50987	-3.9536
-11.381	-1.87415
-15.5198	-8.28745
-11.3444	-12.6667
-11.7851	-13.285
-10.9961	-14.2662
-10.5052	-13.9868
-10.6272	-13.9949
-9.63457	-11.8364
-8.71111	-10.2707
-9.31149	-6.2511
-11.2856	-5.29395
-14.6606	-1.93398
-17.2236	-5.74052
-19.7743	-1.44116
-19.8637	-4.3573
-20.9247	-4.98845
-20.2602	-4.95656
-21.8756	-5.03462
-18.3865	-5.20711
-11.5965	-7.17181
-9.28264	-13.3715
-9.19412	-16.5888
-10.4176	-18.8452
-11.9418	-20.5038
-12.7616	-20.6914
-13.5655	-21.6094
-12.761	-22.5535
-12.6372	-20.4335
-10.4525	-20.4877
-9.52599	-17.094
-7.98526	-13.6104
-6.6097	-9.73643
-8.66048	-8.68128
-5.38329	-9.79441
-5.05583	-7.88266
-4.4241	-8.71138
-5.0884	-5.89691
-9.24407	0.640674
-14.442	1.98343
-17.0742	4.13287
-14.9536	-1.25279
-11.8155	-7.02107
-9.25317	-9.34482
-9.91098	-10.9494
-9.6717	-12.5229
-9.46446	-13.003
-8.97407	-13.7385
-9.4972	-12.8766
-8.60244	-12.5214
-8.45451	-10.1473
-8.82084	-6.71577
-12.813	-3.96108
-20.8067	-4.90995
-24.6584	-8.30464
-27.6146	-12.341
-27.3736	-8.4665
-31.7071	-6.15949
-28.2185	-5.16212
-24.1104	-1.65268
-23.1802	-3.33128
-24.7306	-5.60258
-25.1962	-8.6015
-21.1136	-7.58908
-21.3658	-9.3222
-22.3256	-12.1909
-12.1096	-5.40712
-17.5281	-10.2286
-13.9216	-13.7909
-15.7193	-8.53967
-17.5239	-8.28607
-17.1479	-9.27628
-15.5807	-13.0784
-15.4619	-13.7062
-15.7607	-12.6404
-15.3566	-12.0631
-14.2733	-10.3041
-12.7266	-9.4417
-11.2576	-7.99536
-10.2355	-6.27569
-11.1655	-4.19933
-10.6084	-3.83331
-11.737	-2.48591
-12.2675	-2.06884
-11.7959	0.496204
-11.1355	-2.34515
-11.1273	-3.36925
-12.3217	-1.747
-10.6216	-6.7636
-8.63807	-8.35859
-7.51088	-14.5227
-8.54222	-16.146
-9.88766	-17.7467
-9.20039	-20.1003
-9.03925	-22.1255
-9.67094	-24.196
-9.02667	-25.7736
-9.79159	-23.0776
-5.37156	-25.3706
-3.86161	-20.3255
-3.78632	-17.6829
-3.93062	-15.6387
-4.59247	-15.9181
-5.11924	-15.0808
-4.26083	-13.7701
-5.13297	-13.1282
-4.00644	-14.7934
-4.83749	-18.2095
-9.0197	-21.2639
-10.8466	-22.8022
-12.7467	-22.3371
-13.1042	-22.1756
-14.2436	-19.5335
-14.7797	-15.4235
-12.5549	-14.9853
-7.41135	-9.63706
-6.73777	-9.82336
-5.4112	-11.3867
-7.53123	-9.56078
-7.47543	-8.06558
-7.46537	-9.44219
-9.40445	-9.76977
-12.3845	-10.4993
-12.6732	-12.2117
-14.0091	-14.6697
-14.2827	-16.7216
-13.851	-14.1212
-10.4379	-15.8687
-11.4959	-15.0922
-9.69619	-17.9917
-9.85348	-18.3708
-11.5277	-14.9805
-12.0708	-15.1101
-13.8725	-14.7267
-13.9683	-15.2013
-16.731	-14.8021
-15.8422	-14.6598
-22.4965	-9.09378
-20.4458	-11.4607
-19.9755	-12.9121
-20.7165	-11.5101
-21.7906	-11.6365
-20.7875	-11.2883
-21.9941	-14.1642
-23.4738	-11.4295
-22.7747	-10.1826
-24.3153	-12.0706
-21.4746	-11.3944
-22.2847	-13.9807
-21.8881	-12.1123
-23.2219	-13.2934
-20.8259	-8.21548
-22.8011	-11.2612
-21.9097	-8.9215
-21.1084	-11.7853
-23.5962	-11.3487
-22.3196	-11.6452
-24.861	-11.8979
-23.8427	-8.42204
-23.6683	-10.6738
-22.8589	-10.9333
-23.1756	-9.01978
-22.9634	-10.5847
-17.3758	-6.66519
-28.538	-7.34727
-27.6481	-10.7401
-22.6307	-9.08462
-18.2772	-7.0834
-7.89419	-12.0851
-6.01864	-12.9331
-8.14802	-12.5629
-7.05178	-15.018
-7.42002	-15.9422
-8.43895	-16.2504
-9.00528	-15.5975
-8.768	-15.7731
-9.3039	-15.263
-10.1472	-13.3042
-10.6431	-7.72903
-10.9277	-6.60918
-10.6303	-6.20831
-10.3089	-6.3266
-10.1596	-6.33245
-9.47803	-6.78261
-9.07135	-7.05694
-8.05581	-6.14301
-10.7731	-5.97845
-13.9748	-15.1054
-15.7017	-15.4635
-17.2222	-12.4544
-16.8768	-7.36747
-17.4401	-12.0113
-17.705	-16.9345
-19.2079	-17.7302
-19.6306	-18.5254
-19.0978	-20.6426
-19.0073	-21.5876
-18.9062	-23.231
-18.7354	-22.1316
-18.41	-22.5426
-17.8437	-21.6908
-15.6034	-20.689
-11.7947	-16.8998
-8.38943	-11.3654
-8.49018	-9.90605
-11.228	-13.7084
-15.4533	-14.1718
-17.4807	-13.9985
-17.7443	-15.6301
-21.9449	-19.209
-20.6718	-16.9816
-21.4619	-16.258
-24.2169	-16.1697
-17.4645	-13.034
-13.0669	-15.5431
-12.4785	-19.4199
-14.7512	-14.2369
-13.0833	-10.8388
-13.7023	-16.7357
-15.4773	-16.9324
-15.4935	-20.8555
-15.7492	-21.3901
-16.2255	-23.7697
-16.788	-22.2722
-17.7717	-21.0467
-14.1592	-26.5326
-11.4625	-20.479
-12.9398	-25.4998
-11.711	-23.3336
-11.2972	-19.3045
-11.215	-17.9526
-9.41706	-15.1057
-11.9643	-11.6962
-17.8395	-16.144
-16.8809	-15.8082
-16.9394	-16.2728
-19.2572	-12.9459
-19.1166	-14.4809
-24.4112	-13.4409
-22.4321	-12.7378
-21.4806	-12.1186
-23.7701	-3.42
-23.3292	-4.97686
-18.0653	0.963378
-13.4617	3.09715
-14.0307	2.37282
-11.4858	-2.13221
-12.24	-2.91521
-13.0557	-4.24896
-14.1142	-5.30293
-15.6246	-4.89821
-15.9887	-4.85523
-15.531	-5.84043
-15.3287	-6.51197
-13.7914	-8.94482
-13.669	-12.0571
-11.8962	-15.8356
-11.5804	-16.7832
-10.3341	-17.5358
-11.2543	-15.596
-9.43905	-13.8649
-6.87021	-9.20959
-8.26089	-8.43765
-13.2907	-4.03947
-20.2837	-6.68046
-24.4641	-7.86815
-27.9005	-12.8491
-28.0557	-10.6898
-27.7372	-10.2791
-28.0125	-7.56355
-27.7554	-8.05189
-26.2045	-10.3634
-25.2095	-10.1082
-20.9671	-12.4413
-15.4062	-7.46804
-12.3558	-12.0007
-13.7986	-14.8916
-15.223	-14.649
-14.091	-15.4576
-14.3078	-15.3802
-12.1361	-15.8355
-12.7816	-13.4153
-14.8341	-5.70523
-14.188	-5.04432
-12.4181	-8.07044
-7.29104	-13.1268
-6.18993	-9.75577
-12.4543	-7.87816
-16.1323	-11.4315
-16.8869	-12.0664
-19.412	-11.0417
-18.4368	-10.9932
-21.2134	-11.0957
-21.4344	-11.9927
-23.9215	-16.2136
-23.6815	-17.1466
-23.6667	-13.7781
-20.7254	-16.2077
-14.4903	-10.873
-11.8784	-14.2248
-12.4537	-17.9934
-12.8847	-21.2267
-13.8381	-23.1336
-14.1657	-22.2935
-13.8131	-23.323
-13.8514	-22.6481
-13.4872	-22.9246
-13.8747	-22.2794
-13.1206	-22.3494
-12.3421	-19.3329
-10.8571	-9.73814
-10.8694	-1.8155
-13.8929	-0.312079
-13.439	-1.07118
-13.1757	-5.5568
-13.5426	-4.81034
-14.6288	-1.81282
-16.2075	-0.289375
-11.51	0.734443
-13.1338	1.57586
-10.3864	3.2868
-10.0785	2.49051
-9.87034	2.54293
-10.8815	3.30661
-9.75518	2.31263
